id_commande;id_client;date_commande;id_produit;quantite;prix_unitaire_applique;statut;mode_livraison;motif_annulation
CMD003376;C0031;2025-10-26;9;2;9.00;Livrée;point_relais;
CMD003377;C0161;2025-10-26;19;2;7.95;livrée;retrait_ferme;
CMD003377;C0161;2025-10-26;3;0.5;3,60;Livrée;retrait_ferme;
CMD003377;C0161;2025-10-26;31;2;1.20;Livrée;retrait_ferme;
CMD003378;C0103;2025-10-26;36;4;5.51;Livree;retrait_ferme;
CMD003378;C0103;2025-10-26;33;1;4,45;Livrée;retrait_ferme;
CMD003378;C0103;2025-10-26;19;1;7.95;livrée;retrait_ferme;
CMD003378;C0103;2025-10-26;5;3;1,90;livrée;retrait_ferme;
CMD003378;C0103;26-10-25;14;0.5;4,90;livrée;Retrait_ferme;
CMD003379;C0189;26/10/2025;2;2;2.80;LIVREE;point_relais;
CMD003379;C0189;2025-10-26;11;0.5;3.20;LIVREE;point_relais;
CMD003379;C0189;26/10/2025;20;2;8,69;Livree;point_relais;
CMD003379;C0189;2025-10-26;8;1.5;2.60;Livrée;point_relais;
CMD003380;C0028;26/10/2025;5;2;1.90;LIVREE;point_relais;
CMD003380;C0028;26-10-25;27;2;3,40;Livrée;Point_relais;
CMD003380;C0028;2025-10-26;4;1;2,10;Livree;point_relais;
CMD003381;C0272;2025-10-26;14;0.5;4.90;LIVREE;point_relais;
CMD003381;C0272;2025-10-26;21;1;10.49;Livree;Point_relais;
CMD003382;C0163;26/10/2025;14;2;4,90;LIVREE;domicile;
CMD003382;C0163;2025-10-26;37;2;3.10;Livrée;domicile;
CMD003383;C0270;2025-10-26;33;2;4,45;LIVREE;point_relais;
CMD003384;C0161;2025-10-26;36;3;5,51;LIVREE;Point_relais;
CMD003385;C0182;2025-10-26;39;3;5.19;Livrée;domicile;
CMD003385;C0182;26/10/2025;31;3;1.20;Livree;domicile;
CMD003386;C0091;2025-10-26;5;1;1.90;Livree;point_relais;
CMD003386;C0091;2025-10-26;40;1;3.71;Livree;point_relais;
CMD003386;C0091;2025-10-26;33;2;4.45;Livrée;point_relais;
CMD003387;C0291;2025-10-27;37;1;3.10;Livree;domicile;
CMD003387;C0291;2025-10-27;22;2;5,09;LIVREE;domicile;
CMD003387;C0291;2025-10-27;3;3;3.60;Livree;domicile;
CMD003388;C0181;2025-10-27;12;1,5;3.50;LIVREE;point_relais;
CMD003389;C0137;2025-10-27;32;1;2,20;Livree;retrait_ferme;
CMD003389;C0137;27/10/2025;7;3;4,50;livrée;retrait_ferme;
CMD003389;C0137;2025-10-27;20;3;8.69;LIVREE;retrait_ferme;
CMD003390;C0285;27/10/2025;39;2;5.19;Livree;domicile;
CMD003390;C0285;2025-10-27;28;1;1.90;LIVREE;domicile;
CMD003390;C0285;2025-10-27;7;2;4.50;Livree;domicile;
CMD003391;C0010;2025-10-27;2;0.5;2,80;Livree;domicile;
CMD003391;C0010;2025-10-27;33;2;4,45;Livrée;domicile;
CMD003392;C0016;2025-10-27;22;3;5,09;LIVREE;domicile;
CMD003392;C0016;2025-10-27;36;1;5.51;livrée;domicile;
CMD003393;C0275;2025-10-27;16;2;8,50;Livree;point_relais;
CMD003393;C0275;2025-10-27;11;1;3,20;LIVREE;point_relais;
CMD003393;C0275;2025-10-27;28;2;1.90;livrée;point_relais;
CMD003394;C0185;2025-10-27;7;1;4.50;Livrée;domicile;
CMD003395;C0217;2025-10-28;25;1;5.19;LIVREE;point_relais;
CMD003395;C0217;2025-10-28;22;1;5,09;Livrée;point_relais;
CMD003395;C0217;2025-10-28;1;1;4.20;Livree;point_relais;
CMD003396;C0161;2025-10-28;20;2;8.69;Livrée;retrait_ferme;
CMD003396;C0161;2025-10-28;27;1;3,40;LIVREE;retrait_ferme;
CMD003396;C0161;2025-10-28;36;3;5.51;LIVREE;retrait_ferme;
CMD003397;C0183;2025-10-28;31;2;1,20;Livrée;domicile;
CMD003397;C0183;2025-10-28;21;3;10,49;Livree;domicile;
CMD003398;C0252;2025-10-28;8;0.5;2,60;LIVREE;retrait_ferme;
CMD003399;C0065;2025-10-28;29;0.2;28.00;Livrée;domicile;
CMD003399;C0065;28-10-25;23;1;13.25;LIVREE;domicile;
CMD003400;C0290;28/10/2025;11;2;3,20;Livree;point_relais;
CMD003400;C0290;2025-10-28;40;4;3,71;LIVREE;point_relais;
CMD003400;C0290;2025-10-28;7;1.5;4,50;livrée;point_relais;
CMD003401;C0274;2025-10-28;9;3;9.00;Livree;domicile;
CMD003401;C0274;2025-10-28;20;1;8.69;livrée;domicile;
CMD003402;C0152;2025-10-28;30;0.5;24.00;livrée;domicile;
CMD003402;C0152;2025-10-28;40;1;3,71;Livrée;domicile;
CMD003402;C0152;2025-10-28;4;3;2.10;Livree;Domicile;
CMD003402;C0978;2025-10-28;3;1;3.60;livrée;domicile;
CMD003403;C0010;29-10-25;3;1.5;3.60;livrée;domicile;
CMD003403;C0010;29-10-25;35;4;4.13;Livree;domicile;
CMD003404;C0057;2025-10-29;38;2;5,60;Livrée;retrait_ferme;
CMD003404;C0057;2025-10-29;39;1;5,19;Livree;retrait_ferme;
CMD003404;C0057;2025-10-29;7;0.5;4.50;LIVREE;retrait_ferme;
CMD003405;C0236;2025-10-29;26;2;8,90;livrée;domicile;
CMD003405;C0236;2025-10-29;6;1;1.40;LIVREE;domicile;
CMD003405;C0236;2025-10-29;20;2;8.69;LIVREE;Domicile;
CMD003406;C0086;2025-10-29;23;3;13,25;Livree;domicile;
CMD003406;C0086;2025-10-29;14;3;4.90;Livrée;Domicile;
CMD003407;C0060;2025-10-29;40;4;3.71;LIVREE;point_relais;
CMD003407;C0060;2025-10-29;35;1;4.13;Livrée;point_relais;
CMD003408;C0147;29/10/2025;2;0.5;2,80;Livrée;retrait_ferme;
CMD003409;C0163;29/10/2025;31;3;1.20;LIVREE;retrait_ferme;
CMD003410;C0038;2025-10-29;13;3;5.40;Livrée;point_relais;
CMD003410;C0038;29/10/2025;29;0,5;28,00;LIVREE;point_relais;
CMD003411;C0232;2025-10-29;12;2;3.50;Livrée;domicile;
CMD003412;C0110;2025-10-29;1;1;4.20;livrée;Point_relais;
CMD003412;C0110;2025-10-29;17;2;3.00;Livrée;point_relais;
CMD003413;C0145;2025-10-29;14;3;4.90;LIVREE;point_relais;
CMD003413;C0145;2025-10-29;40;3;3.71;Livree;point_relais;
CMD003413;C0145;2025-10-29;13;3;5,40;Livree;point_relais;
CMD003414;C0080;2025-10-29;29;0.5;28.00;Livrée;point_relais;
CMD003414;C0080;29/10/2025;17;2;3.00;Livrée;point_relais;
CMD003414;C0080;2025-10-29;27;4;3.40;LIVREE;point_relais;
CMD003415;C0126;29-10-25;25;N/A;5.19;Livrée;point_relais;
CMD003415;C0126;2025-10-29;28;2;1.90;livrée;point_relais;
CMD003415;C0126;29/10/2025;32;4;2,20;livrée;point_relais;
CMD003416;C0301;2025-10-29;22;2;5.09;livrée;domicile;
CMD003416;C0301;2025-10-29;23;1;13.25;Livrée;domicile;
CMD003416;C0301;2025-10-29;39;1;5.19;Livrée;domicile;
CMD003417;C0091;2025-10-30;23;3;13.25;LIVREE;point_relais;
CMD003417;C0091;2025-10-30;21;1;10.49;livrée;point_relais;
CMD003417;C0091;2025-10-30;22;1;5.09;Livrée;point_relais;
CMD003418;C0064;2025-10-30;18;2;4,20;livrée;point_relais;
CMD003419;C0241;2025-10-30;2;3;2.80;Livrée;domicile;
CMD003419;C0241;2025-10-30;38;3;5,60;Livrée;domicile;
CMD003419;C0241;30/10/2025;26;2;8,90;Livree;domicile;
CMD003419;C0241;2025-10-30;32;1;2.20;LIVREE;domicile;
CMD003419;C0241;30-10-25;24;1;5,94;livrée;domicile;
CMD003420;C0274;30-10-25;3;1,5;3.60;LIVREE;retrait_ferme;
CMD003421;C0098;2025-10-30;12;2;3.50;Livrée;domicile;
CMD003421;C0098;2025-10-30;16;1;8.50;Livrée;domicile;
CMD003421;C0098;2025-10-30;35;2;4.13;Livrée;domicile;
CMD003422;C0297;2025-10-30;22;1;5.09;Livrée;domicile;
CMD003423;C0113;2025-10-30;37;2;3.10;Livrée;point_relais;
CMD003424;C0151;2025-10-30;11;2;3.20;livrée;domicile;
CMD003424;C0151;30/10/2025;17;3;3.00;livrée;domicile;
CMD003424;C0151;30/10/2025;1;1;4,20;Livrée;domicile;
CMD003424;C0151;2025-10-30;23;4;13.25;Livrée;domicile;
CMD003425;C0093;2025-10-30;36;1;5,51;Livrée;domicile;
CMD003425;C0093;2025-10-30;19;2;7,95;Livree;domicile;
CMD003426;C0221;2025-10-30;16;1;8,50;Livree;point_relais;
CMD003427;C0286;30-10-25;7;1.5;4.50;livrée;domicile;
CMD003428;C0099;2025-10-30;28;2;1,90;LIVREE;domicile;
CMD003428;C0099;30-10-25;37;2;3,10;livrée;domicile;
CMD003428;C0099;30/10/2025;10;1;2.90;livrée;domicile;
CMD003429;C0216;2025-10-31;19;2;7,95;livrée;point_relais;
CMD003429;C0216;31/10/2025;34;1;5.09;livrée;point_relais;
CMD003429;C0216;2025-10-31;33;1;4.45;Livree;point_relais;
CMD003430;C0112;2025-10-31;21;1;10.49;annulee;domicile;météo
CMD003430;C0112;2025-10-31;40;3;3.71;ANNULEE;domicile;météo
CMD003431;C0081;2025-10-31;21;2;10.49;LIVREE;point_relais;
CMD003431;C0081;31/10/2025;14;1,5;4,90;LIVREE;Point_relais;
CMD003432;C0168;2025-10-31;23;2;13,25;Livree;point_relais;
CMD003432;C0168;31/10/2025;38;3;5.60;Livree;point_relais;
CMD003432;C0168;31/10/2025;34;3;5,09;livrée;point_relais;
CMD003432;C0168;2025-10-31;39;0,5;5.19;Livrée;point_relais;
CMD003433;C0196;31-10-25;17;4;3,00;Livree;domicile;
CMD003433;C0196;2025-10-31;12;3;3.50;Livree;domicile;
CMD003433;C0196;2025-10-31;3;0,5;3.60;livrée;Domicile;
CMD003434;C0098;31/10/2025;14;3;4,90;Livrée;point_relais;
CMD003435;C0107;2025-10-31;39;1;5.19;LIVREE;domicile;
CMD003435;C0107;2025-10-31;39;1;5.19;LIVREE;domicile;
CMD003435;C0107;2025-10-31;29;0,5;28.00;LIVREE;domicile;
CMD003436;C0199;01/11/2025;16;0.5;8.50;livrée;retrait_ferme;
CMD003436;C0199;2025-11-01;7;1;4.50;Livrée;retrait_ferme;
CMD003436;C0199;2025-11-01;29;0,5;28.00;LIVREE;retrait_ferme;
CMD003437;C0074;2025-11-01;22;1;5.09;Livrée;Point_relais;
CMD003438;C0205;01-11-25;9;2;9.00;livrée;domicile;
CMD003439;C0151;2025-11-01;33;4;4,45;LIVREE;domicile;
CMD003439;C0151;2025-11-01;18;1;4.20;Livrée;domicile;
CMD003439;C0151;2025-11-01;23;4;13.25;Livrée;domicile;
CMD003440;C0166;2025-11-01;40;3;3.71;LIVREE;domicile;
CMD003441;C0224;2025-11-01;14;1.5;4.90;LIVREE;Point_relais;
CMD003441;C0224;2025-11-01;26;2;8,90;LIVREE;point_relais;
CMD003442;C0147;2025-11-01;39;0.5;5.19;Livrée;domicile;
CMD003442;C0947;01/11/2025;27;3;3.40;Livree;domicile;
CMD003442;C0147;2025-11-01;29;0.5;28.00;Livrée;domicile;
CMD003442;C0147;2025-11-01;15;1;5.80;Livrée;domicile;
CMD003443;C0126;2025-11-01;3;3;3,60;Livrée;point_relais;
CMD003443;C0126;2025-11-01;14;0.5;4,90;livrée;point_relais;
CMD003443;C0126;2025-11-01;19;1;7.95;Livrée;point_relais;
CMD003444;C0113;2025-11-01;20;1;8,69;Livree;domicile;
CMD003444;C0113;2025-11-01;27;2;3.40;LIVREE;domicile;
CMD003444;C0113;2025-11-01;32;1;2,20;Livree;domicile;
CMD003444;C0113;01-11-25;25;2;5.19;Livree;domicile;
CMD003445;C0224;01/11/2025;40;1;3.71;LIVREE;point_relais;
CMD003445;C0224;01/11/2025;8;1;2.60;Livrée;Point_relais;
CMD003445;C0224;2025-11-01;22;3;5,09;Livrée;point_relais;
CMD003445;C0224;01-11-25;10;0.5;2,90;Livrée;point_relais;
CMD003446;C0207;2025-11-01;30;0,2;24.00;LIVREE;Point_relais;
CMD003446;C0207;01/11/2025;34;2;5.09;Livrée;point_relais;
CMD003447;C0203;01/11/2025;5;0.5;1.90;livrée;domicile;
CMD003448;C0078;01-11-25;12;1;3.50;LIVREE;domicile;
CMD003448;C0078;2025-11-01;23;4;13,25;Livree;domicile;
CMD003448;C0078;2025-11-01;19;4;7,95;LIVREE;domicile;
CMD003448;C0078;2025-11-01;19;4;7,95;LIVREE;domicile;
CMD003449;C0015;2025-11-01;13;3;5.40;LIVREE;retrait_ferme;
CMD003449;C0015;2025-11-01;14;1;4,90;LIVREE;retrait_ferme;
CMD003449;C0015;2025-11-01;2;1.5;2,80;livrée;retrait_ferme;
CMD003449;C0015;2025-11-01;18;3;4.20;Livree;retrait_ferme;
CMD003450;C0166;2025-11-01;30;0,2;24,00;annulée;point_relais;météo
CMD003450;C0166;2025-11-01;24;3;5,94;annulée;point_relais;météo
CMD003450;C0166;01/11/2025;34;1;5.09;annulée;point_relais;météo
CMD003450;C0166;2025-11-01;20;4;8.69;annulée;point_relais;météo
CMD003450;C0166;01/11/2025;37;4;3.10;Annulée;point_relais;météo
CMD003451;C0264;2025-11-01;27;2;3,40;LIVREE;point_relais;
CMD003451;C0264;2025-11-01;37;1;3.10;LIVREE;point_relais;
CMD003452;C0107;2025-11-02;4;2;2.10;livrée;Domicile;
CMD003453;C0062;02/11/2025;20;2;8.69;LIVREE;domicile;
CMD003453;C0062;02/11/2025;37;3;3.10;Livree;domicile;
CMD003453;C0062;2025-11-02;14;3;4.90;Livrée;domicile;
CMD003454;C0044;2025-11-02;19;1;7,95;livrée;domicile;
CMD003454;C0044;2025-11-02;17;1;3.00;LIVREE;domicile;
CMD003455;C0097;2025-11-02;13;0,5;5.40;livrée;domicile;
CMD003455;C0097;2025-11-02;26;2;8,90;LIVREE;Domicile;
CMD003456;C0188;02-11-25;19;4;7.95;Livrée;point_relais;
CMD003456;C0188;02/11/2025;10;1;2.90;livrée;point_relais;
CMD003456;C0188;2025-11-02;9;1;9.00;Livrée;point_relais;
CMD003456;C0188;2025-11-02;4;1;2.10;Livrée;point_relais;
CMD003456;C0188;2025-11-02;5;1;1.90;LIVREE;point_relais;
CMD003457;C0245;02/11/2025;16;0.5;8,50;LIVREE;domicile;
CMD003457;C0245;2025-11-02;31;1;1,20;Livrée;domicile;
CMD003457;C0245;2025-11-02;2;0.5;2.80;LIVREE;domicile;
CMD003457;C0245;02/11/2025;19;1;7.95;LIVREE;domicile;
CMD003457;C0245;2025-11-02;36;2;5.51;Livree;domicile;
CMD003458;C0081;2025-11-02;27;1;3.40;Livrée;domicile;
CMD003459;C0065;2025-11-02;8;2;2.60;Livrée;Domicile;
CMD003460;C0145;2025-11-02;17;4;3.00;Livree;retrait_ferme;
CMD003460;C0145;2025-11-02;35;1;4.13;LIVREE;retrait_ferme;
CMD003461;C0131;2025-11-02;27;2;3,40;ANNULEE;domicile;client absent
CMD003461;C0131;2025-11-02;21;2;10.49;ANNULEE;domicile;client absent
CMD003461;C0131;02/11/2025;10;1;2.90;Annulée;domicile;client absent
CMD003461;C0131;02/11/2025;18;2;4.20;annulee;domicile;client absent
CMD003461;C0131;2025-11-02;6;1;1,40;ANNULEE;domicile;client absent
CMD003462;C0285;2025-11-03;33;3;4.45;livrée;point_relais;
CMD003462;C0285;2025-11-03;33;3;4.45;livrée;point_relais;
CMD003462;C0285;2025-11-03;38;2;5.60;Livrée;point_relais;
CMD003462;C0285;2025-11-03;6;3;1,40;Livrée;point_relais;
CMD003463;C0162;2025-11-03;23;1;13.25;annulee;domicile;paiement refusé
CMD003464;C0252;2025-11-03;29;0,2;28,00;Livree;domicile;
CMD003465;C0185;2025-11-03;37;4;3.10;LIVREE;retrait_ferme;
CMD003466;C0018;03/11/2025;26;1;8,90;LIVREE;domicile;
CMD003466;C0018;2025-11-03;21;1;10.49;Livree;domicile;
CMD003467;C0228;2025-11-03;9;1;9.00;Livree;retrait_ferme;
CMD003467;C0228;2025-11-03;39;2;5.19;Livree;retrait_ferme;
CMD003467;C0228;2025-11-03;30;0.5;24.00;livrée;retrait_ferme;
CMD003468;C0172;03-11-25;14;0.5;4,90;Livrée;point_relais;
CMD003468;C0172;2025-11-03;40;4;3.71;LIVREE;point_relais;
CMD003468;C0172;03/11/2025;32;2;2.20;Livree;point_relais;
CMD003468;C0172;2025-11-03;11;1;3,20;livrée;point_relais;
CMD003468;C0172;2025-11-03;5;1,5;1.90;Livree;point_relais;
CMD003469;C0021;2025-11-03;3;1,5;3.60;livrée;retrait_ferme;
CMD003469;C0021;2025-11-03;17;4;3.00;Livree;retrait_ferme;
CMD003470;C0133;2025-11-03;6;2;1.40;Livrée;point_relais;
CMD003471;C0222;2025-11-04;21;3;10.49;Livrée;domicile;
CMD003471;C0222;2025-11-04;18;2;4.20;Livree;domicile;
CMD003471;C0222;04/11/2025;15;1;5.80;livrée;domicile;
CMD003472;C0264;2025-11-04;21;2;10.49;livrée;domicile;
CMD003472;C0264;2025-11-04;30;0,5;24,00;livrée;domicile;
CMD003472;C0264;2025-11-04;8;1,5;2.60;livrée;domicile;
CMD003473;C0170;2025-11-04;31;3;1.20;livrée;domicile;
CMD003474;C0013;2025-11-04;33;2;4.45;Livree;retrait_ferme;
CMD003474;C0013;04-11-25;11;1;3.20;Livrée;retrait_ferme;
CMD003474;C0013;2025-11-04;20;2;8.69;Livree;Retrait_ferme;
CMD003475;C0168;2025-11-04;39;1;5.19;LIVREE;domicile;
CMD003475;C0168;2025-11-04;16;2;8,50;LIVREE;domicile;
CMD003475;C0168;2025-11-04;19;1;7.95;Livree;domicile;
CMD003475;C0168;2025-11-04;29;0.2;28,00;livrée;domicile;
CMD003476;C0271;2025-11-04;29;0.2;28.00;livrée;retrait_ferme;
CMD003476;C0271;2025-11-04;25;1;5.19;Livree;retrait_ferme;
CMD003477;C0151;2025-11-04;4;2;2,10;annulee;domicile;annulation client
CMD003478;C0264;2025-11-05;22;4;5,09;Livrée;domicile;
CMD003478;C0264;05/11/2025;2;1;2.80;LIVREE;domicile;
CMD003478;C0264;2025-11-05;6;3;1.40;Livrée;domicile;
CMD003478;C0264;2025-11-05;35;2;4.13;LIVREE;domicile;
CMD003479;C0056;2025-11-05;16;3;8.50;Livrée;Point_relais;
CMD003480;C0193;2025-11-05;25;3;5,19;Livree;domicile;
CMD003480;C0193;2025-11-05;9;3;9.00;livrée;domicile;
CMD003480;C0193;2025-11-05;13;1.5;5,40;livrée;domicile;
CMD003481;C0201;2025-11-05;35;1;4.13;LIVREE;point_relais;
CMD003481;C0201;2025-11-05;7;1.5;4.50;Livrée;Point_relais;
CMD003482;C0095;05/11/2025;18;1;4.20;Livree;domicile;
CMD003482;C0095;05/11/2025;36;1;5.51;livrée;Domicile;
CMD003482;C0095;2025-11-05;30;0,5;24.00;livrée;domicile;
CMD003483;C0166;2025-11-05;40;2;3.71;livrée;point_relais;
CMD003483;C0166;2025-11-05;38;3;5.60;Livrée;point_relais;
CMD003483;C0166;2025-11-05;25;3;5.19;Livrée;point_relais;
CMD003484;C0241;2025-11-05;10;3;2.90;livrée;domicile;
CMD003484;C0241;2025-11-05;3;2;3,60;livrée;domicile;
CMD003485;C0297;2025-11-05;5;3;1.90;Livrée;domicile;
CMD003485;C0997;2025-11-05;35;3;4,13;Livrée;domicile;
CMD003486;C0261;2025-11-05;34;3;5,09;LIVREE;Domicile;
CMD003486;C0261;2025-11-05;7;1;4.50;livrée;domicile;
CMD003487;C0166;2025-11-05;32;4;2.20;Livrée;point_relais;
CMD003487;C0166;2025-11-05;27;2;3.40;livrée;point_relais;
CMD003487;C0166;2025-11-05;26;2;8.90;LIVREE;point_relais;
CMD003488;C0065;2025-11-05;25;1;5.19;Livree;domicile;
CMD003488;C0065;2025-11-05;11;3;3.20;LIVREE;domicile;
CMD003489;C0073;2025-11-06;27;2;3,40;Livree;point_relais;
CMD003489;C0073;2025-11-06;14;0,5;4,90;Livree;point_relais;
CMD003489;C0073;06-11-25;1;2;4.20;Livrée;point_relais;
CMD003489;C0073;2025-11-06;29;0.5;28.00;Livrée;point_relais;
CMD003489;C0073;2025-11-06;31;2;1.20;livrée;point_relais;
CMD003490;C0143;2025-11-06;20;1;8,69;Livree;point_relais;
CMD003491;C0081;2025-11-06;12;2;3.50;livrée;domicile;
CMD003491;C0081;2025-11-06;17;1;3,00;livrée;Domicile;
CMD003492;C0224;06/11/2025;31;4;1.20;Livrée;domicile;
CMD003492;C0224;2025-11-06;6;1;1.40;livrée;domicile;
CMD003493;C0097;2025-11-06;2;1;2.80;livrée;retrait_ferme;
CMD003494;C0170;2025-11-06;18;2;4,20;Livree;domicile;
CMD003495;C0183;2025-11-06;15;3;5,80;Livrée;retrait_ferme;
CMD003495;C0183;2025-11-06;27;3;3,40;livrée;retrait_ferme;
CMD003496;C0064;2025-11-06;3;3;3.60;LIVREE;domicile;
CMD003497;C0107;2025-11-06;33;2;4.45;livrée;point_relais;
CMD003497;C0107;06/11/2025;36;1;5.51;Livrée;point_relais;
CMD003497;C0107;2025-11-06;4;1.5;2.10;livrée;point_relais;
CMD003498;C0306;2025-11-06;37;4;3.10;LIVREE;retrait_ferme;
CMD003499;C0295;2025-11-06;32;3;2.20;Livrée;domicile;
CMD003499;C0295;06/11/2025;30;0.2;24.00;Livree;Domicile;
CMD003500;C0281;07-11-25;22;3;5.09;Livrée;point_relais;
CMD003500;C0281;2025-11-07;18;1;4.20;livrée;point_relais;
CMD003500;C0281;2025-11-07;19;1;7.95;LIVREE;point_relais;
CMD003501;C0002;2025-11-07;25;3;5.19;LIVREE;point_relais;
CMD003501;C0002;2025-11-07;32;4;2,20;Livrée;Point_relais;
CMD003501;C0002;2025-11-07;33;1;4.45;livrée;point_relais;
CMD003502;C0216;2025-11-07;15;3;5.80;Livree;point_relais;
CMD003502;C0216;2025-11-07;35;1;4.13;Livrée;point_relais;
CMD003503;C0287;2025-11-07;23;1;13.25;LIVREE;domicile;
CMD003503;C0287;07-11-25;21;2;10.49;Livree;domicile;
CMD003503;C0287;2025-11-07;32;2;2.20;Livrée;domicile;
CMD003504;C0254;2025-11-07;7;1;4.50;livrée;point_relais;
CMD003504;C0254;2025-11-07;13;0.5;5,40;LIVREE;point_relais;
CMD003504;C0254;2025-11-07;24;4;5.94;Livrée;point_relais;
CMD003505;C0170;2025-11-07;7;1.5;4,50;annulee;Domicile;météo
CMD003506;C0176;2025-11-07;38;4;5.60;livrée;point_relais;
CMD003506;C0176;07-11-25;32;4;2.20;Livree;point_relais;
CMD003506;C0176;2025-11-07;23;3;13.25;livrée;point_relais;
CMD003506;C0176;2025-11-07;15;1.5;5.80;livrée;point_relais;
CMD003507;C0176;07/11/2025;23;1;13,25;livrée;point_relais;
CMD003507;C0176;2025-11-07;26;1;8,90;LIVREE;point_relais;
CMD003508;C0095;2025-11-07;10;1.5;2,90;LIVREE;domicile;
CMD003508;C0095;2025-11-07;16;0.5;8,50;Livree;domicile;
CMD003509;C0187;2025-11-07;36;1;5,51;Livree;point_relais;
CMD003509;C0187;2025-11-07;12;1;3.50;Livree;point_relais;
CMD003510;C0236;07-11-25;13;2;5.40;livrée;point_relais;
CMD003511;C0147;2025-11-08;37;4;3.10;LIVREE;point_relais;
CMD003511;C0147;2025-11-08;30;0,5;24.00;livrée;point_relais;
CMD003511;C0147;08/11/2025;27;2;3.40;livrée;point_relais;
CMD003511;C0147;08/11/2025;24;2;5,94;LIVREE;point_relais;
CMD003512;C0005;2025-11-08;21;3;10.49;Livree;domicile;
CMD003512;C0005;2025-11-08;14;1;4.90;Livrée;domicile;
CMD003512;C0005;2025-11-08;18;1;4.20;Livree;domicile;
CMD003512;C0005;2025-11-08;4;2;2.10;Livree;domicile;
CMD003512;C0005;2025-11-08;20;1;8.69;LIVREE;domicile;
CMD003513;C0055;2025-11-08;3;1.5;3.60;Livree;point_relais;
CMD003514;C0215;2025-11-08;17;4;3.00;livrée;domicile;
CMD003515;C0223;2025-11-08;8;3;2,60;LIVREE;point_relais;
CMD003516;C0178;2025-11-08;31;2;1.20;Livree;domicile;
CMD003516;C0178;2025-11-08;6;3;1,40;LIVREE;domicile;
CMD003517;C0946;2025-11-08;17;2;3.00;Livree;domicile;
CMD003517;C0021;08/11/2025;14;1;4.90;livrée;domicile;
CMD003517;C0021;2025-11-08;22;3;5.09;LIVREE;domicile;
CMD003517;C0021;08/11/2025;11;0.5;3,20;Livrée;domicile;
CMD003518;C0169;08-11-25;35;3;4,13;Livrée;point_relais;
CMD003518;C0169;2025-11-08;12;0.5;3.50;LIVREE;point_relais;
CMD003518;C0169;2025-11-08;34;3;5,09;LIVREE;point_relais;
CMD003519;C0055;2025-11-08;8;0.5;2.60;livrée;point_relais;
CMD003519;C0055;2025-11-08;32;1;2.20;LIVREE;point_relais;
CMD003519;C0055;2025-11-08;17;1;3,00;livrée;point_relais;
CMD003520;C0172;2025-11-08;11;1;3.20;Livree;domicile;
CMD003520;C0172;2025-11-08;7;0.5;4,50;LIVREE;domicile;
CMD003521;C0134;08/11/2025;19;1;7.95;livrée;point_relais;
CMD003521;C0134;08-11-25;6;1;1.40;Livrée;point_relais;
CMD003521;C0134;2025-11-08;36;3;5.51;Livrée;point_relais;
CMD003522;C0261;2025-11-08;26;2;8.90;LIVREE;domicile;
CMD003522;C0261;2025-11-08;39;0.5;5.19;livrée;domicile;
CMD003523;C0080;2025-11-08;31;2;1,20;Livrée;retrait_ferme;
CMD003523;C0080;2025-11-08;16;3;8,50;Livree;retrait_ferme;
CMD003523;C0080;08/11/2025;5;2;1.90;Livrée;retrait_ferme;
CMD003523;C0080;2025-11-08;7;1,5;4.50;Livrée;retrait_ferme;
CMD003523;C0080;2025-11-08;23;1;13,25;LIVREE;retrait_ferme;
CMD003524;C0260;2025-11-08;35;1;4.13;Livrée;domicile;
CMD003524;C0260;2025-11-08;8;1;2.60;livrée;domicile;
CMD003524;C0260;08/11/2025;28;1;1,90;livrée;domicile;
CMD003525;C0222;2025-11-09;34;1;5,09;LIVREE;point_relais;
CMD003525;C0222;2025-11-09;21;1;10.49;livrée;point_relais;
CMD003526;C0306;09/11/2025;4;1;2.10;LIVREE;point_relais;
CMD003526;C0306;09-11-25;23;3;13.25;Livrée;point_relais;
CMD003527;C0036;2025-11-09;33;2;4.45;LIVREE;domicile;
CMD003527;C0036;2025-11-09;13;1;5.40;Livrée;domicile;
CMD003528;C0150;2025-11-09;25;1;5,19;Livrée;domicile;
CMD003528;C0150;2025-11-09;22;4;5.09;Livrée;domicile;
CMD003528;C0150;2025-11-09;6;2;1.40;Livree;domicile;
CMD003528;C0150;2025-11-09;21;2;10.49;livrée;domicile;
CMD003529;C0016;2025-11-09;17;4;3,00;Livrée;domicile;
CMD003530;C0260;2025-11-09;24;3;5.94;Livrée;point_relais;
CMD003531;C0227;2025-11-09;1;3;4,20;Livree;domicile;
CMD003531;C0227;09/11/2025;3;0.5;3.60;LIVREE;domicile;
CMD003531;C0227;09/11/2025;3;0.5;3.60;LIVREE;domicile;
CMD003532;C0121;2025-11-09;26;2;8,90;Livrée;domicile;
CMD003533;C0001;2025-11-09;35;3;4,13;Livree;domicile;
CMD003533;C0001;2025-11-09;17;2;3.00;LIVREE;domicile;
CMD003533;C0001;2025-11-09;27;1;3.40;livrée;domicile;
CMD003533;C0001;2025-11-09;39;3;5.19;Livrée;domicile;
CMD003534;C0197;2025-11-09;16;0,5;8.50;Livrée;domicile;
CMD003534;C0197;09/11/2025;27;1;3,40;livrée;domicile;
CMD003534;C0197;2025-11-09;29;0.5;28.00;LIVREE;domicile;
CMD003535;C0183;2025-11-09;39;3;5,19;Livrée;retrait_ferme;
